person_id,age,gender,region,annual_income,credit_score,loan_amount,monthly_expense,savings_balance,investment_amount,employment_status,marital_status,home_ownership,credit_card_usage,num_credit_cards,loan_purpose,employment_years,debt_to_income_ratio,late_payment_history,savings_rate,housing_market_exposure,stock_market_exposure,bankruptcy_history,monthly_loan_installment,loan_default
FIN_f3b7b12bf0,18,Female,West,52602,674,18574,1272,-13465,26764,Self-Employed,Single,Own,85,3,Business,10,0.39,9,0.01,132088,30802,No,687,0
FIN_7e9e446661,63,Female,North,37369,749,5988,-425,16530,40117,Retired,Single,Mortgage,6,4,Education,2,0.6,5,0.08,54024,201593,No,1400,0
FIN_85027d83a2,38,Male,North,47904,527,15717,1609,14176,59242,Unemployed,Widowed,Mortgage,73,1,Personal,19,0.78,6,0.18,143373,215383,No,1331,0
FIN_d597f8a0d0,53,Female,West,123363,840,13282,4152,16995,68248,Retired,Single,Own,38,1,Business,16,0.67,4,0.1,115357,39826,No,1100,0
FIN_9a87dd36cb,71,Female,West,3147,647,31755,3802,3465,53499,Unemployed,Single,Rent,11,1,Education,12,0.6,5,0.13,160162,79136,No,2126,0
FIN_cfa322a591,74,Male,South,24260,573,29709,5106,9406,80849,Unemployed,Married,Own,45,5,Personal,39,0.71,7,0.23,42289,104697,No,816,0
FIN_92f32cad96,18,Male,North,113639,540,7651,5177,56319,46390,Employed,Divorced,Own,36,1,Home,1,0.18,4,0.22,116631,233066,Yes,1177,0
FIN_6b0e55bc49,80,Male,East,54744,757,18063,3955,22424,32600,Employed,Single,Rent,42,2,Home,9,0.16,1,0.24,180228,206333,No,2122,0
FIN_7d7c2541d6,71,Female,South,45588,799,12541,4720,8813,41574,Employed,Single,Own,15,4,Business,15,0.25,3,0.23,180200,216385,Yes,590,0
FIN_5942ce3668,72,Female,South,100201,613,30106,2381,30907,72101,Retired,Widowed,Rent,90,1,Business,39,0.29,2,0.28,105449,94578,No,1756,0
FIN_0f7123b7bf,57,Male,South,85466,479,27953,4214,38258,77746,Retired,Single,Rent,22,5,Home,24,0.77,0,0.14,69699,242640,No,506,0
FIN_0ac3673794,32,Male,East,64202,637,15194,887,18302,82673,Self-Employed,Married,Rent,42,1,Car,1,0.23,0,0.12,130823,127440,No,1564,0
FIN_60a354b40b,38,Female,East,89065,693,31562,195,15027,39689,Unemployed,Divorced,Mortgage,7,1,Home,8,0.55,7,0.13,62341,181804,No,1574,0
FIN_7fc115e50a,64,Female,North,87689,638,24043,4255,16485,55894,Retired,Single,Rent,12,3,Car,28,0.11,9,0.13,168324,268253,No,1294,0
FIN_bfb799edde,70,Female,West,88588,741,17693,1729,43592,34078,Retired,Single,Mortgage,72,4,Car,18,0.68,8,0.08,50808,248903,No,1125,0
FIN_d752ab7274,26,Male,South,87951,613,8178,3658,15748,50469,Self-Employed,Divorced,Mortgage,82,4,Car,37,0.33,4,0.1,141084,193050,No,1093,0
FIN_d46ce7b44c,69,Male,South,63766,647,6758,4096,50468,41813,Retired,Widowed,Rent,83,3,Home,12,0.37,4,0.11,72135,216261,No,1149,0
FIN_8954b18689,74,Female,South,28350,539,23808,2517,17536,56212,Self-Employed,Divorced,Mortgage,30,3,Education,29,0.78,9,0.03,99593,218459,No,1497,0
FIN_ab1974ef2a,43,Female,North,63900,744,9353,3845,29450,11673,Retired,Married,Own,69,5,Home,21,0.72,0,0.29,119651,100322,No,454,0
FIN_17dfa68460,58,Female,East,56074,523,21958,984,32720,55692,Self-Employed,Widowed,Mortgage,83,3,Car,19,0.24,4,0.04,168884,242734,No,783,0
FIN_a9a585d5da,52,Female,West,51244,515,17225,3513,18008,72724,Self-Employed,Single,Rent,25,5,Education,15,0.56,3,0.08,119180,316935,No,1985,1
FIN_1f98825db0,80,Female,West,42655,502,9105,3466,6788,61689,Unemployed,Married,Rent,71,2,Education,30,0.18,6,0.18,183786,237262,No,1236,0
FIN_30ac60ce79,42,Male,West,79321,846,32544,3915,7729,53951,Unemployed,Single,Mortgage,85,4,Car,13,0.5,4,0.18,112174,359405,No,1458,0
FIN_78848a700b,55,Female,East,75458,590,12669,2887,27028,-25675,Self-Employed,Single,Mortgage,76,4,Home,10,0.18,8,0.17,94335,218293,No,1449,0
FIN_880a51a5ee,19,Female,West,41278,626,4131,3957,26978,9226,Self-Employed,Single,Rent,92,3,Business,26,0.82,0,0.14,82473,132887,Yes,968,0
FIN_83a2bc3b47,24,Other,East,98950,526,23687,3254,24408,58976,Employed,Divorced,Rent,65,4,Home,30,0.81,0,0.26,66666,287528,Yes,1443,0
FIN_7b904f611c,51,Female,South,78887,662,27963,4589,-15570,36384,Employed,Widowed,Rent,11,2,Home,19,0.29,3,0.15,97543,273094,No,956,0
FIN_94917c4d1d,34,Female,South,85846,632,24340,5719,43674,14803,Unemployed,Married,Mortgage,97,5,Car,4,0.19,9,0.22,162080,88953,No,944,0
FIN_5b39bce893,60,Female,South,71706,642,25703,3987,13233,67520,Employed,Married,Rent,83,4,Education,16,0.75,2,0.09,127685,333118,No,1640,0
FIN_89e405dee1,76,Female,South,60794,650,26467,2495,12556,46918,Employed,Divorced,Rent,13,2,Personal,36,0.78,6,0.09,156724,-9594,No,778,0
FIN_bed8d64c7e,68,Male,North,103167,776,8787,2896,51622,79512,Self-Employed,Divorced,Mortgage,15,3,Home,21,0.83,3,0.06,143128,52458,No,1019,0
FIN_d579383ed3,71,Female,West,72938,474,24315,1166,4961,29488,Employed,Married,Own,40,2,Home,11,0.33,4,0.29,61019,220306,No,1225,0
FIN_b729f9c786,53,Female,South,54346,718,18418,2068,37262,39540,Retired,Widowed,Mortgage,72,4,Car,14,0.31,5,0.23,130571,264386,No,1126,0
FIN_52fc9561e4,42,Male,West,21795,663,30209,5013,12229,97440,Employed,Widowed,Rent,10,5,Home,37,0.41,7,0.14,162216,334187,Yes,710,0
FIN_86838a15a0,88,Male,East,59126,608,19723,508,23509,91115,Retired,Divorced,Rent,7,4,Education,0,0.18,6,0.05,63493,287807,Yes,1552,1
FIN_572428eb6b,69,Male,East,69623,718,33026,3435,12528,62162,Self-Employed,Married,Mortgage,8,5,Personal,23,0.19,7,0.04,31814,77404,No,1869,1
FIN_f9e90a139b,87,Male,South,41767,626,23963,3335,8772,39692,Self-Employed,Divorced,Mortgage,34,1,Education,38,0.38,5,0.03,-1904,320969,No,1211,0
FIN_4c42f16255,50,Female,South,43740,545,28179,985,-6171,53143,Employed,Divorced,Mortgage,21,4,Education,1,0.67,5,0.25,87535,398742,No,1389,0
FIN_a10ece24b2,66,Male,South,65550,549,30257,6605,-7382,47629,Employed,Married,Rent,41,1,Education,5,0.5,1,0.11,136721,237339,No,951,1
FIN_303dd4d149,46,Female,South,42347,681,7109,3416,16043,50146,Self-Employed,Single,Mortgage,26,5,Personal,11,0.73,1,0.07,92713,242443,Yes,846,0
FIN_57f9185439,80,Male,South,63454,549,32515,7555,37651,52228,Retired,Widowed,Mortgage,25,2,Education,24,0.46,1,0.24,79211,52526,No,2031,0
FIN_ea39b1ffde,39,Male,East,108445,584,28994,3181,-11009,64463,Employed,Divorced,Mortgage,67,1,Home,9,0.9,3,0.23,61942,257261,No,1206,0
FIN_9ae375b3dc,43,Female,North,65431,574,25893,3468,-10550,74555,Unemployed,Divorced,Rent,82,2,Personal,0,0.33,1,0.15,155066,238380,No,90,0
FIN_2225e84f9e,45,Other,West,65222,528,26235,139,11145,65700,Employed,Widowed,Own,17,2,Car,34,0.26,5,0.3,95357,117200,No,963,0
FIN_c8914ffad9,66,Male,West,100450,723,14878,937,29789,60780,Employed,Widowed,Rent,10,3,Personal,20,0.65,0,0.12,160065,328140,No,210,1
FIN_e48943fd56,88,Female,South,17048,713,29511,8385,-3206,51775,Self-Employed,Widowed,Own,89,1,Car,0,0.41,2,0.13,97198,72686,No,717,0
FIN_ba3b0cd0d8,66,Male,North,68598,612,-219,2122,9391,46194,Self-Employed,Widowed,Own,40,3,Business,22,0.46,5,0.24,134429,187184,Yes,1102,0
FIN_4c70866938,37,Male,East,67944,581,20570,-204,35753,72637,Employed,Married,Mortgage,54,5,Personal,34,0.41,1,0.07,79184,-27610,No,1506,0
FIN_9ef983ccbc,80,Female,West,8833,727,20386,1858,17750,73813,Employed,Divorced,Rent,42,3,Education,38,0.78,1,0.08,156558,265916,No,594,0
FIN_3819c9ca04,64,Other,South,69330,723,15128,2468,24876,62597,Unemployed,Married,Own,57,4,Business,37,0.24,6,0.09,71448,140931,No,1011,0
FIN_5e29345430,66,Male,East,54607,572,22120,6010,75685,69569,Unemployed,Widowed,Mortgage,86,2,Business,12,0.55,9,0.13,40182,207210,No,602,1
FIN_ebcd361d78,88,Female,South,34011,553,22039,2605,18253,6701,Unemployed,Single,Rent,70,2,Car,32,0.18,0,0.14,53319,260001,No,434,0
FIN_5874d895d2,18,Male,North,38539,587,29355,-68,-8489,70388,Unemployed,Divorced,Own,73,2,Business,37,0.23,1,0.09,71094,242411,Yes,-9,0
FIN_64d52ea7e3,30,Male,East,39191,637,28627,3417,451,109418,Unemployed,Single,Rent,52,2,Business,18,0.19,8,0.2,105584,61269,No,772,1
FIN_9bb2f2c494,73,Male,South,46471,634,26958,7188,51030,39497,Retired,Married,Mortgage,75,3,Personal,0,0.44,0,0.05,73637,148123,No,1369,1
FIN_75294f416f,73,Male,South,89551,486,17883,2776,6717,60527,Retired,Divorced,Rent,62,2,Personal,21,0.65,9,0.22,92697,211064,No,653,1
FIN_7307a8267b,79,Female,East,74585,544,12875,3325,51855,52243,Employed,Widowed,Own,78,4,Home,17,0.46,3,0.04,137814,159583,Yes,1034,0
FIN_a0f030c47a,49,Male,West,54175,498,20327,1558,38611,55954,Employed,Widowed,Mortgage,81,5,Home,1,0.29,8,0.02,151458,197519,No,1230,0
FIN_62b9ac7246,47,Male,South,45821,932,33779,4361,18613,54394,Self-Employed,Married,Rent,27,2,Personal,10,0.74,2,0.06,146309,230244,No,691,1
FIN_4241d5ee3a,46,Male,South,51175,660,14888,5425,34289,78493,Unemployed,Married,Own,72,1,Education,1,0.63,9,0.11,31266,302919,No,649,0
FIN_1ea80ae75b,66,Male,South,78442,493,32464,4017,39954,62740,Unemployed,Married,Rent,19,5,Home,3,0.53,2,0.03,90563,101457,No,1099,0
FIN_98a3703920,62,Male,East,71111,503,14536,2170,18101,58414,Unemployed,Single,Mortgage,10,3,Home,36,0.51,5,0.09,92470,63842,Yes,445,0
FIN_2fc5f95a99,47,Male,South,33362,608,15067,2299,8225,42904,Employed,Widowed,Mortgage,55,4,Education,2,0.53,1,0.17,138637,154286,No,2061,1
FIN_ca406d1165,33,Male,West,31325,483,22955,3244,33178,34197,Self-Employed,Married,Mortgage,51,2,Home,19,0.7,5,0.16,93329,156732,No,675,0
FIN_ec39a5bb1f,57,Male,West,32233,793,34831,5485,961,77918,Employed,Married,Mortgage,52,3,Car,5,0.67,1,0.26,88710,243027,No,978,0
FIN_d857cbaeb0,36,Female,North,69013,733,17324,2430,17673,70840,Employed,Widowed,Mortgage,63,2,Home,0,0.59,6,0.25,152860,247345,No,938,0
FIN_4581944dbc,35,Female,South,63846,586,33284,1985,11793,55210,Unemployed,Divorced,Mortgage,15,1,Business,6,0.5,4,0.08,133404,135374,No,930,0
FIN_ebebd11991,18,Female,West,34986,524,21675,5303,43850,32926,Retired,Widowed,Own,21,4,Home,6,0.29,6,0.24,123471,336652,No,980,1
FIN_659a347cac,64,Male,West,63502,764,23753,3309,40397,41072,Self-Employed,Divorced,Own,60,2,Car,27,0.42,2,0.25,126546,69018,No,911,0
FIN_7ca1903196,83,Male,South,91477,573,28639,3649,33578,33311,Employed,Widowed,Own,65,1,Personal,11,0.35,1,0.26,38414,385031,No,1132,1
FIN_54167c3d01,55,Male,West,59606,544,28613,6248,41177,22901,Unemployed,Divorced,Rent,13,2,Education,30,0.59,4,0.26,191920,241308,No,996,0
FIN_b345d31356,68,Female,North,84103,720,25232,434,15954,78403,Unemployed,Single,Rent,24,2,Car,9,0.43,1,0.14,136173,204181,No,1197,0
FIN_6530b9feb9,80,Male,South,49331,521,2942,4843,35320,28061,Employed,Married,Own,78,4,Home,11,0.11,2,0.24,64854,257111,No,1293,1
FIN_4932b53503,21,Female,South,67342,671,19760,5628,35689,43219,Employed,Married,Mortgage,38,1,Business,15,0.82,8,0.09,-3119,226967,No,993,0
FIN_44666d995e,18,Male,North,37337,639,1128,7225,36056,77337,Employed,Single,Mortgage,88,5,Car,13,0.21,9,0.19,113695,444727,No,525,0
FIN_a154b07640,25,Female,South,27215,791,6515,5525,32604,23578,Employed,Married,Own,51,5,Business,16,0.34,0,0.13,125846,212921,No,1147,1
FIN_cd2e3833c0,46,Female,South,17642,623,36377,4006,15561,49676,Unemployed,Widowed,Mortgage,17,4,Home,28,0.39,4,0.09,142448,276755,No,1120,0
FIN_8858bf286e,72,Female,West,87745,415,37261,1096,30890,82739,Employed,Married,Rent,83,1,Home,26,0.77,9,0.3,59848,335921,Yes,770,0
FIN_20dd1c955a,20,Female,South,74195,643,20349,5996,-5635,7426,Employed,Widowed,Own,63,3,Business,19,0.22,0,0.28,126338,316823,No,842,1
FIN_f33ec64e7c,49,Male,North,82230,620,23462,2995,10242,61803,Retired,Divorced,Own,84,3,Car,35,0.11,7,0.2,107487,366374,No,949,0
FIN_718cd37db9,27,Male,South,45966,657,23487,3414,33385,76384,Self-Employed,Divorced,Mortgage,30,1,Personal,28,0.63,3,0.11,156589,99104,No,662,0
FIN_9466711ef9,51,Male,East,86258,762,7174,2273,44063,27727,Employed,Divorced,Mortgage,68,3,Home,26,0.57,6,0.11,83350,174024,Yes,1818,0
FIN_9b9308d61b,72,Male,West,66949,544,23645,1642,11623,30980,Unemployed,Divorced,Rent,7,2,Home,24,0.15,1,0.19,117353,129732,Yes,1229,0
FIN_2b3fd0ea71,49,Male,North,55488,494,-4767,5517,20549,36280,Retired,Widowed,Mortgage,33,3,Business,3,0.12,4,0.29,84842,180172,No,1414,0
FIN_71dcb7924d,67,Female,North,12878,737,16091,1678,4029,48337,Employed,Single,Mortgage,95,3,Car,14,0.66,1,0.24,162353,80398,Yes,1547,0
FIN_c36910c974,24,Other,South,60128,488,15848,2913,31173,55141,Self-Employed,Divorced,Rent,59,1,Personal,22,0.52,1,0.29,177668,192417,Yes,1006,0
FIN_d9d90705ab,25,Female,East,56612,885,10139,3464,47197,44192,Retired,Divorced,Mortgage,72,2,Car,18,0.82,9,0.1,160852,374772,No,1043,0
FIN_a6ed642222,82,Male,West,66650,661,20330,4552,3543,61849,Retired,Widowed,Rent,26,1,Business,8,0.52,3,0.04,67564,254791,No,1167,0
FIN_b1bde9bf8a,74,Male,East,17130,516,26921,2881,54817,40089,Retired,Divorced,Mortgage,13,4,Personal,15,0.12,6,0.15,98204,170565,Yes,820,0
FIN_e8d08d0db0,84,Female,North,60352,596,20769,4088,41728,46432,Retired,Divorced,Own,41,3,Personal,6,0.79,0,0.02,24735,223138,No,1109,1
FIN_0062d4be84,76,Male,West,64992,684,14149,3203,8622,82760,Retired,Divorced,Own,35,3,Car,2,0.2,1,0.22,103226,198543,No,1755,0
FIN_b73f0fb204,89,Female,West,66253,699,34689,509,-16437,56143,Self-Employed,Widowed,Rent,82,1,Business,5,0.57,9,0.15,103579,249792,No,909,0
FIN_1c02821c30,71,Male,West,41367,591,25705,3937,9498,57733,Retired,Widowed,Mortgage,41,4,Business,14,0.7,0,0.16,11950,138727,No,1348,0
FIN_9fac0df496,84,Female,East,29222,601,25042,7242,33194,37748,Self-Employed,Widowed,Rent,87,2,Education,10,0.77,6,0.05,69391,215446,No,1738,0
FIN_149e89f6d9,68,Other,West,47725,576,38660,3675,38021,55728,Employed,Widowed,Mortgage,2,5,Business,11,0.75,9,0.06,38714,51812,No,1685,0
FIN_ac4af63cb7,25,Female,East,93356,503,14897,2532,22304,35594,Retired,Divorced,Mortgage,7,2,Personal,32,0.27,8,0.14,112380,254477,No,1546,0
FIN_8230bf808a,51,Male,South,56525,658,24299,2748,16948,56444,Employed,Married,Rent,88,3,Car,20,0.16,7,0.15,130213,6044,No,1074,1
FIN_55d2a01292,52,Female,North,53266,647,31977,2927,26151,70462,Employed,Divorced,Own,98,4,Business,7,0.86,4,0.27,154826,201123,Yes,1419,0
FIN_ac601f3ea3,49,Male,South,21852,627,19929,5174,24513,73411,Self-Employed,Single,Rent,40,4,Education,22,0.31,9,0.08,89189,44945,No,1169,0
FIN_a0c0fef50f,63,Male,West,55468,517,19150,3247,-5394,46375,Self-Employed,Divorced,Rent,53,2,Personal,27,0.7,7,0.14,198508,309426,No,191,0
FIN_23b562d1d5,33,Male,West,57185,695,22929,1560,30300,53620,Retired,Divorced,Mortgage,44,4,Personal,13,0.51,0,0.11,126841,122629,No,1768,0
FIN_4e6ebd3dee,85,Male,North,70198,541,22816,3586,9404,32669,Self-Employed,Married,Rent,18,2,Car,19,0.85,0,0.25,126812,151623,No,1543,1
FIN_c1486bc157,54,Male,West,117852,621,17151,3804,15511,82348,Self-Employed,Single,Rent,50,1,Education,2,0.19,3,0.26,-50831,193851,No,786,0
FIN_c01e0639c9,71,Male,West,58485,767,26076,1412,19456,51380,Retired,Divorced,Own,25,2,Education,18,0.65,3,0.02,60563,165262,No,1256,0
FIN_282367a3d4,31,Female,West,42763,745,27774,5086,-21057,44753,Self-Employed,Married,Own,16,3,Personal,31,0.64,9,0.09,54901,197456,No,546,0
FIN_72c79def40,72,Male,West,50417,605,33771,3730,10370,78904,Employed,Divorced,Mortgage,71,5,Home,6,0.5,7,0.29,95691,251097,No,314,1
FIN_6e634ece62,65,Male,North,-11493,834,20710,3760,10752,63778,Retired,Widowed,Mortgage,60,3,Home,16,0.29,6,0.12,112119,38973,No,1308,0
FIN_7171dd0dc8,24,Female,North,83611,820,16593,4334,44451,24879,Self-Employed,Single,Mortgage,85,4,Business,31,0.28,5,0.06,153315,22651,No,851,0
FIN_1d892d8745,24,Female,South,83101,488,25561,2502,18975,62605,Self-Employed,Single,Rent,44,4,Business,37,0.13,1,0.04,29698,156809,No,1734,0
FIN_2e0d47fa73,50,Female,East,3620,701,25362,4676,29282,32781,Retired,Widowed,Own,1,1,Business,14,0.27,6,0.27,57553,344359,No,1673,0
FIN_38aff5f36c,40,Male,East,1305,728,14359,1202,8387,79481,Employed,Divorced,Rent,11,5,Business,32,0.53,5,0.29,91297,110386,No,856,0
FIN_e25e071354,36,Male,West,53554,752,19806,2715,20411,92467,Self-Employed,Married,Mortgage,81,3,Business,37,0.39,5,0.09,151130,156453,No,858,0
FIN_fd4e563216,36,Male,East,92123,579,14067,4124,32391,52069,Employed,Single,Own,18,4,Business,32,0.28,8,0.12,121332,135867,No,1235,0
FIN_28948b7385,53,Male,West,57641,692,5303,907,23613,71269,Self-Employed,Married,Rent,96,3,Education,32,0.82,2,0.13,52891,325873,No,1029,0
FIN_62c2cec5e6,46,Female,South,71167,859,2921,6377,8541,33297,Self-Employed,Married,Own,89,5,Business,33,0.49,0,0.15,97399,114179,No,605,0
FIN_aa361735f1,77,Male,East,63502,696,33098,3663,16269,29304,Self-Employed,Single,Mortgage,23,2,Business,33,0.12,4,0.29,146822,298051,No,1449,0
FIN_bb43434b08,19,Male,North,14417,846,20009,3019,20344,57348,Unemployed,Married,Rent,35,2,Education,19,0.45,4,0.03,163531,253313,No,1762,0
FIN_4315a28a9a,18,Female,East,70069,756,2421,3660,7158,43580,Unemployed,Divorced,Mortgage,29,3,Business,32,0.3,3,0.05,11625,254302,Yes,906,0
FIN_fcb9b183cd,64,Female,East,63419,611,5962,4269,33689,65176,Self-Employed,Divorced,Mortgage,71,3,Home,8,0.51,5,0.18,49680,254476,No,723,0
FIN_b970733d06,78,Female,West,41030,624,31867,1163,35430,69713,Self-Employed,Married,Rent,19,4,Business,18,0.83,1,0.28,111087,227258,No,1376,0
FIN_04840f958f,37,Male,West,79012,514,3425,3547,35136,6313,Self-Employed,Married,Rent,8,4,Car,14,0.52,8,0.28,108053,94889,No,78,0
FIN_3b90b5327b,28,Male,East,46070,669,24964,5138,47045,67336,Employed,Single,Rent,57,3,Business,31,0.14,6,0.25,101338,363249,No,1928,0
FIN_f17d2db5a8,19,Female,North,39005,590,26758,1891,34197,75122,Self-Employed,Single,Rent,81,5,Home,7,0.11,2,0.11,41827,283531,Yes,1045,1
FIN_e624d87f93,84,Male,South,58185,634,15138,2985,21850,26131,Employed,Divorced,Rent,46,4,Home,25,0.3,6,0.22,122264,93563,No,514,0
FIN_77efd15794,29,Female,South,85721,594,14920,2684,27482,35827,Unemployed,Single,Own,87,2,Home,1,0.53,3,0.19,18234,173964,No,1010,0
FIN_cba8e9f7a7,37,Male,North,81420,950,15999,1763,20679,30391,Self-Employed,Widowed,Mortgage,45,1,Home,24,0.52,8,0.14,91955,293726,Yes,1044,0
FIN_230bba92a9,22,Female,South,70788,675,21904,2980,18853,61416,Retired,Divorced,Rent,13,3,Education,20,0.76,7,0.17,136857,400945,No,924,0
FIN_3a3b005a41,54,Female,North,29890,640,34531,2006,12886,47876,Employed,Divorced,Rent,54,3,Home,28,0.22,1,0.22,227675,386933,No,-54,1
FIN_454e912424,55,Male,North,69650,635,19097,-1972,25085,26946,Employed,Married,Mortgage,35,4,Education,13,0.75,1,0.08,130669,57089,No,1349,0
FIN_fff19fa6d1,26,Male,West,111044,563,15661,4941,43011,45487,Self-Employed,Divorced,Mortgage,70,5,Education,33,0.28,6,0.29,109526,324969,No,1086,0
FIN_ff8cb88624,70,Male,West,41639,696,5236,5548,20088,62491,Unemployed,Single,Own,49,4,Car,27,0.29,5,0.14,124923,141075,Yes,748,1
FIN_3822119e3b,61,Male,West,62534,549,30113,3046,17878,73638,Self-Employed,Divorced,Mortgage,37,3,Home,31,0.2,9,0.03,129399,411727,No,1752,1
FIN_658496f74a,41,Female,West,64518,584,-1755,4174,8970,56403,Retired,Widowed,Own,58,3,Home,32,0.55,1,0.2,74426,221685,Yes,1685,0
FIN_e35bcb70ec,47,Male,East,26203,727,25206,-77,68207,68328,Self-Employed,Divorced,Mortgage,15,4,Home,16,0.12,2,0.18,151804,200067,Yes,344,0
FIN_1ebd4fdc3a,76,Male,South,32605,752,24396,1243,4839,79686,Retired,Widowed,Mortgage,22,1,Business,10,0.43,8,0.04,177500,211227,No,1651,0
FIN_3767e3bf98,31,Female,South,62143,667,-1637,1906,-14778,40846,Unemployed,Married,Mortgage,21,2,Business,1,0.26,9,0.21,233407,243082,No,1065,0
FIN_0522ac768c,26,Other,West,50055,556,11937,2192,3025,78547,Employed,Divorced,Mortgage,6,1,Education,17,0.5,8,0.05,-39182,93244,No,764,1
FIN_517b41e032,57,Female,East,71677,562,13956,4271,36953,33904,Self-Employed,Divorced,Rent,32,2,Car,8,0.63,5,0.03,98206,270242,No,926,0
FIN_596e6c1c53,83,Male,East,64671,770,35241,4084,15753,80674,Retired,Married,Rent,51,2,Car,19,0.22,4,0.25,93486,266806,Yes,1146,0
FIN_77daeb70e0,42,Female,South,19450,546,15356,1278,29056,65983,Retired,Married,Mortgage,30,3,Car,24,0.32,9,0.24,136506,291956,No,2034,0
FIN_f794a691e9,39,Female,South,64190,711,22196,2064,30028,47827,Self-Employed,Married,Mortgage,95,4,Personal,17,0.9,3,0.26,135088,83136,No,1013,0
FIN_fc1cf6a2f7,21,Male,East,47882,735,37772,3062,31361,79426,Employed,Single,Own,25,4,Business,3,0.57,9,0.03,63805,119018,No,781,0
FIN_169d922606,43,Other,West,56110,725,19293,4073,38199,53339,Employed,Single,Own,1,5,Car,28,0.31,2,0.16,105996,90012,No,894,0
FIN_61c0fffa13,75,Male,North,69241,813,5082,3178,21684,39382,Retired,Widowed,Mortgage,56,4,Business,34,0.52,5,0.08,138697,208478,No,1593,0
FIN_f468c59022,46,Female,East,47898,743,25789,2161,20519,24856,Retired,Single,Mortgage,94,3,Car,31,0.58,6,0.22,102632,246102,No,905,0
FIN_cdd96e05dd,54,Female,East,67740,771,8501,2558,-2334,66629,Employed,Divorced,Mortgage,84,5,Personal,5,0.29,5,0.18,121047,365612,Yes,704,1
FIN_b241b4cfce,87,Male,West,64344,587,25015,5549,26119,42926,Employed,Divorced,Own,45,3,Home,38,0.4,9,0.16,42898,143104,No,1295,0
FIN_25ed2fec76,35,Male,West,82956,713,14783,1903,36820,57495,Self-Employed,Widowed,Own,28,2,Car,3,0.68,7,0.16,88946,305812,No,614,1
FIN_26a28f40d7,59,Female,North,69837,717,17559,4148,17069,82813,Retired,Widowed,Rent,28,5,Home,34,0.23,6,0.3,79291,348724,No,661,0
FIN_5886d448d6,58,Female,South,47522,796,22066,1274,38471,87027,Retired,Widowed,Mortgage,43,4,Education,22,0.63,0,0.1,131956,128980,Yes,1135,0
FIN_6f9bd0abe5,55,Male,East,71781,616,17660,1189,23106,62432,Self-Employed,Widowed,Own,90,1,Home,38,0.77,0,0.05,11873,30901,Yes,1566,0
FIN_06ca47760a,51,Other,East,59957,712,17911,4207,20913,56199,Retired,Single,Mortgage,68,1,Home,23,0.46,4,0.07,53939,203947,No,1456,1
FIN_cdf29930c6,34,Other,East,31096,732,16398,5704,18390,32808,Self-Employed,Divorced,Rent,73,1,Education,2,0.54,2,0.3,19255,347756,No,1115,0
FIN_d20483b320,54,Male,West,49576,766,23545,1976,7025,31062,Unemployed,Married,Mortgage,25,2,Education,21,0.26,8,0.15,42967,274473,No,1658,0
FIN_b4c2db1b59,42,Male,North,44440,678,36706,2802,17245,44418,Employed,Divorced,Own,77,5,Home,0,0.28,1,0.18,49421,354843,No,1420,1
FIN_683a71f91d,44,Female,East,51342,704,15013,3011,9240,55407,Self-Employed,Married,Mortgage,88,5,Car,32,0.62,5,0.17,86258,331989,No,566,0
FIN_9134b28002,74,Female,North,81588,630,13221,4251,25430,43734,Employed,Widowed,Own,86,4,Personal,14,0.81,9,0.05,96003,78634,No,1492,0
FIN_103b2342b6,48,Male,North,38569,744,10674,3864,15365,64994,Self-Employed,Single,Rent,71,3,Business,38,0.44,0,0.19,78297,35005,No,1156,1
