person_id,age,gender,region,annual_income,credit_score,loan_amount,monthly_expense,savings_balance,investment_amount,employment_status,marital_status,home_ownership,credit_card_usage,num_credit_cards,loan_purpose,employment_years,debt_to_income_ratio,late_payment_history,savings_rate,housing_market_exposure,stock_market_exposure,bankruptcy_history,monthly_loan_installment,loan_default
9182007,48,Male,South,65645,538,19930,2482,22966,41566,Retired,Widowed,Mortgage,86,3,Home,4,0.39,0,0.17,87541,299889,No,780,0
5414168,59,Male,East,48144,697,19943,3471,12391,76604,Unemployed,Single,Mortgage,27,3,Business,18,0.88,1,0.16,125416,223785,Yes,148,0
3821798,49,Female,West,54363,632,12981,7093,21130,38977,Unemployed,Divorced,Rent,24,1,Business,38,0.33,9,0.21,43227,-28608,No,1249,0
9273577,76,Female,North,118095,543,28062,3810,2031,40001,Retired,Divorced,Own,35,3,Personal,37,0.6,5,0.15,43672,94306,Yes,916,1
3663865,51,Male,East,37580,512,34911,4242,20693,34129,Self-Employed,Widowed,Own,20,2,Education,29,0.52,8,0.15,144213,167259,No,656,0
5494800,26,Male,East,43817,600,28014,3954,43391,52842,Employed,Divorced,Rent,19,2,Business,12,0.73,8,0.18,153502,180162,No,1365,0
1895807,28,Male,North,73192,412,33460,3676,27631,25296,Unemployed,Single,Mortgage,85,5,Home,34,0.19,2,0.26,143865,10849,No,449,0
4738433,27,Female,North,69652,464,13994,1023,-4109,39070,Self-Employed,Widowed,Own,2,5,Home,0,0.68,9,0.11,24659,293743,No,1580,0
3850055,34,Male,West,83985,510,17472,1062,931,43433,Self-Employed,Single,Rent,14,5,Education,8,0.64,4,0.11,170516,304200,No,480,0
2084656,85,Male,North,72803,614,4824,2646,21117,34373,Retired,Widowed,Mortgage,65,5,Car,2,0.84,7,0.1,81670,146722,No,418,0
9584481,65,Female,South,41359,766,40579,2088,56195,4649,Self-Employed,Married,Rent,28,2,Education,29,0.47,8,0.25,70803,150325,Yes,877,0
9637533,69,Male,East,72877,584,6400,1457,22978,29819,Employed,Widowed,Rent,37,5,Home,27,0.17,2,0.07,94396,222780,No,2038,0
1711353,42,Female,North,63211,663,33268,3432,20279,63806,Unemployed,Widowed,Rent,41,4,Car,16,0.22,8,0.06,39417,138417,No,1184,0
4522684,38,Female,East,69605,719,11148,3677,17978,54052,Unemployed,Widowed,Mortgage,49,1,Business,3,0.14,2,0.02,141909,102479,No,832,0
5703748,82,Female,East,22267,773,21925,1864,15354,56473,Self-Employed,Married,Own,88,2,Education,21,0.33,3,0.15,79589,300817,No,1257,0
1196154,80,Female,North,62812,469,5439,5601,34119,50832,Unemployed,Single,Mortgage,90,4,Business,16,0.35,0,0.26,120434,302789,No,848,0
922646,68,Female,West,-398,713,1152,266,16156,44259,Retired,Single,Mortgage,20,5,Business,11,0.48,8,0.17,81939,263130,No,1207,1
7815785,53,Male,South,79805,575,4666,4589,13087,-3504,Employed,Married,Rent,46,1,Car,30,0.17,9,0.27,113992,230922,No,2287,1
5037977,83,Female,North,98743,724,21250,2286,39635,29833,Unemployed,Divorced,Own,36,5,Business,6,0.25,5,0.05,18714,260051,No,989,1
754227,32,Male,West,61352,471,7261,4129,24805,56629,Unemployed,Widowed,Rent,30,2,Education,38,0.34,0,0.24,151210,-55939,No,1142,1
9046425,56,Male,South,48947,787,33795,5216,8814,53580,Employed,Single,Rent,90,2,Education,30,0.52,9,0.05,17864,171308,No,1320,0
1550989,87,Female,East,78853,643,26955,1133,36335,53251,Employed,Single,Own,20,5,Home,34,0.63,8,0.23,5174,226003,No,916,0
481110,18,Female,East,79941,532,14751,3915,11922,55931,Retired,Single,Mortgage,82,5,Personal,1,0.16,1,0.17,75292,286246,No,792,0
3704318,40,Male,West,67796,596,23194,3753,21905,19855,Retired,Single,Mortgage,2,2,Business,33,0.62,8,0.15,175063,393599,No,1283,0
2935589,56,Female,South,81568,590,20357,1196,33753,77746,Self-Employed,Divorced,Own,26,3,Business,17,0.66,5,0.12,46367,61059,No,2233,1
558472,74,Female,East,37249,596,31125,-129,11637,64385,Retired,Divorced,Own,1,4,Business,11,0.38,0,0.18,121052,286264,No,2344,0
1632902,51,Female,South,26076,701,13090,2616,4284,72189,Retired,Single,Own,73,2,Home,34,0.5,6,0.02,127976,115503,No,30,1
301229,58,Male,South,1071,684,13481,5090,1146,19396,Retired,Widowed,Mortgage,14,2,Car,16,0.21,1,0.15,37618,-45920,No,777,0
7986896,79,Female,West,63899,762,19734,3609,36087,73535,Self-Employed,Widowed,Rent,2,1,Education,15,0.11,2,0.21,177890,404131,Yes,616,0
5425230,87,Female,East,82849,639,9408,1925,27402,75692,Self-Employed,Married,Rent,12,4,Business,24,0.28,5,0.27,81413,28624,No,1317,0
1804881,23,Female,West,70451,572,33984,2322,34069,47794,Self-Employed,Widowed,Mortgage,26,1,Car,24,0.29,7,0.19,88963,363984,No,674,0
6151984,69,Female,South,-10981,947,29266,3987,11256,40713,Retired,Single,Rent,19,1,Car,31,0.79,4,0.26,103111,232940,No,569,0
8472789,20,Male,South,57795,699,14117,2980,11676,34346,Employed,Single,Rent,56,1,Car,19,0.64,8,0.26,198663,348585,No,2,0
7655686,80,Male,North,59461,776,13837,2875,35332,60759,Retired,Single,Rent,50,5,Education,22,0.48,6,0.14,54724,88329,No,1249,1
6479045,66,Female,North,88009,706,8519,2607,35286,36642,Unemployed,Single,Rent,46,4,Home,6,0.73,5,0.13,109608,231190,No,1420,0
612169,64,Male,South,123176,538,29924,3081,16865,95965,Retired,Widowed,Own,20,1,Personal,36,0.33,2,0.13,76210,173934,No,828,0
5454428,72,Female,South,79653,607,27350,2561,31496,33316,Retired,Widowed,Mortgage,42,1,Education,5,0.76,6,0.21,22272,240781,No,1611,0
6418292,81,Male,South,96542,579,4388,761,4686,38919,Employed,Divorced,Own,54,2,Home,39,0.74,4,0.18,-318,159316,No,879,0
7365266,82,Male,North,69201,594,16381,3930,32706,54394,Employed,Widowed,Own,35,5,Car,34,0.38,2,0.2,102930,295854,Yes,420,0
5816364,84,Male,West,43869,769,28328,782,19389,14032,Self-Employed,Widowed,Mortgage,5,3,Business,23,0.52,1,0.24,80601,282284,No,993,0
2364025,32,Male,North,1091,743,21286,3701,13086,60462,Retired,Divorced,Rent,56,1,Car,11,0.56,0,0.29,114539,297879,No,575,0
9959163,49,Female,South,35648,718,23185,3449,27576,96132,Employed,Divorced,Own,0,2,Home,29,0.83,0,0.11,56201,232593,Yes,498,0
6543792,85,Female,South,54498,734,15884,3961,26634,39818,Unemployed,Single,Mortgage,3,4,Personal,7,0.77,2,0.11,99665,187481,No,1241,0
2995246,35,Male,West,51718,675,1033,1808,24802,66159,Employed,Divorced,Mortgage,68,5,Car,27,0.2,5,0.17,58618,337519,Yes,1080,0
4009849,60,Male,East,94646,634,28324,3052,46570,67009,Unemployed,Widowed,Own,54,1,Car,31,0.14,1,0.18,21352,278085,Yes,1162,0
9478473,52,Female,West,52258,592,22246,4315,11163,54866,Retired,Divorced,Rent,56,5,Car,17,0.67,7,0.14,127480,201663,No,1232,0
8731625,75,Female,East,52527,590,24602,3058,24275,17465,Unemployed,Single,Own,2,2,Car,30,0.57,1,0.3,81818,171688,No,523,0
3211221,50,Male,West,49858,604,32970,1574,2902,39179,Employed,Widowed,Mortgage,78,4,Education,14,0.44,0,0.08,145710,339590,No,1462,0
2673366,31,Other,North,65944,728,25139,3519,-2325,71643,Retired,Widowed,Mortgage,72,1,Home,26,0.45,3,0.17,77777,81356,No,1071,0
4128123,30,Male,East,45876,554,15241,5263,2062,34979,Self-Employed,Single,Rent,36,5,Business,27,0.71,1,0.05,170174,326114,No,1524,0
2819800,78,Female,East,18080,726,12708,4213,43943,42751,Unemployed,Single,Mortgage,68,2,Education,19,0.83,4,0.13,126539,131398,No,565,1
9938530,21,Male,West,78468,603,3065,4789,-4037,41792,Employed,Married,Mortgage,84,1,Education,32,0.81,7,0.24,73086,159378,No,1204,0
1885841,76,Male,South,77658,642,525,3062,16358,40565,Employed,Divorced,Own,44,1,Business,4,0.86,7,0.23,111205,220221,No,1100,1
4754887,46,Female,South,73093,489,5815,1945,38355,91522,Employed,Married,Rent,48,5,Car,27,0.1,3,0.21,147060,333545,No,1015,0
7177461,23,Female,North,85526,772,18557,3512,19222,82345,Unemployed,Divorced,Mortgage,83,1,Car,33,0.77,1,0.27,73256,198944,No,1104,0
1966629,66,Female,West,70548,719,29025,1902,16251,31980,Employed,Single,Own,91,4,Home,29,0.43,8,0.11,118852,135424,No,664,0
9696984,57,Male,East,37423,483,16768,4204,-15,19395,Employed,Widowed,Own,99,2,Home,26,0.32,2,0.16,101468,157937,No,1040,0
3751321,82,Female,East,64839,668,25466,2309,43254,84160,Self-Employed,Married,Mortgage,61,5,Personal,0,0.62,3,0.16,79200,209666,No,1335,0
1514976,86,Female,South,61230,587,27673,2879,30173,41763,Self-Employed,Married,Rent,38,4,Home,19,0.53,3,0.09,131378,302983,No,1517,0
7738209,44,Male,East,77486,508,27040,4073,22173,35304,Unemployed,Married,Mortgage,92,5,Car,30,0.84,0,0.28,193311,147661,No,1001,0
3856855,23,Female,North,52388,583,17992,3257,1269,79227,Retired,Married,Rent,15,4,Personal,2,0.79,7,0.29,102314,238031,No,1298,0
6681973,30,Female,South,47483,556,20628,2827,-6794,16053,Self-Employed,Married,Own,0,5,Education,2,0.47,4,0.25,66676,161424,No,432,0
4835872,81,Female,East,36016,440,32603,3027,36207,12418,Self-Employed,Married,Own,93,5,Education,8,0.39,1,0.15,93545,97729,No,57,0
1033154,79,Female,West,105376,731,7721,5333,10246,28843,Self-Employed,Single,Mortgage,1,4,Business,7,0.14,0,0.03,221203,157951,No,986,0
3356367,36,Male,West,84115,674,16933,1331,41444,79292,Retired,Divorced,Own,21,3,Home,32,0.24,2,0.12,60655,243907,No,1130,1
3376291,60,Female,East,67202,631,4855,4976,-10025,68337,Retired,Married,Own,71,3,Personal,7,0.21,8,0.29,75765,315427,No,758,1
314859,37,Male,South,75139,450,7705,3801,12083,33601,Unemployed,Married,Rent,85,1,Home,16,0.59,2,0.14,56760,179385,No,1344,0
2875913,85,Male,South,33915,686,28377,1610,6680,37672,Employed,Widowed,Rent,20,1,Home,4,0.56,8,0.02,154900,153251,No,-46,0
4204504,61,Male,West,57872,658,25175,3252,28782,48779,Employed,Divorced,Own,75,1,Home,34,0.73,8,0.05,58380,188104,No,1159,0
474170,40,Male,East,88387,732,33272,2906,27094,53507,Retired,Single,Mortgage,83,1,Personal,20,0.72,0,0.11,151038,293464,No,1741,0
2697243,19,Female,West,71340,776,20729,6394,57285,49481,Unemployed,Single,Mortgage,47,3,Home,6,0.44,9,0.23,101204,145742,No,-32,1
3468457,39,Male,West,29237,658,25481,3557,34033,37098,Retired,Single,Mortgage,68,5,Car,29,0.52,6,0.09,79723,332002,No,2343,0
6108917,74,Female,West,74629,662,24949,1319,14291,53761,Retired,Widowed,Own,32,3,Car,24,0.44,4,0.21,5837,185810,No,843,0
5824538,89,Male,South,59694,713,23814,4821,17862,29874,Self-Employed,Single,Mortgage,93,2,Home,30,0.85,9,0.2,167360,286409,No,648,0
1888732,24,Female,East,31300,640,20947,1929,18292,66296,Self-Employed,Divorced,Mortgage,76,1,Car,27,0.62,9,0.18,147982,111546,No,1522,0
8729143,73,Male,West,86189,483,22501,358,23497,57357,Employed,Married,Own,39,2,Business,29,0.61,0,0.13,151940,146902,No,411,0
6991635,84,Male,North,66071,845,24975,2777,3448,34195,Employed,Married,Own,65,2,Business,9,0.12,9,0.2,131490,142829,No,403,0
7073775,33,Male,South,60065,662,28093,3084,24383,67535,Employed,Divorced,Mortgage,25,3,Education,31,0.34,3,0.22,36446,195907,No,697,0
5166287,68,Male,West,58763,508,27565,2824,14210,20179,Unemployed,Widowed,Own,97,5,Education,4,0.56,1,0.11,38600,409988,No,1191,0
6160043,89,Male,East,58143,778,31786,2526,9895,26961,Self-Employed,Widowed,Rent,64,1,Car,6,0.45,3,0.11,154147,175462,No,1718,0
3824432,29,Male,North,61124,667,25865,4112,18113,44226,Unemployed,Married,Rent,10,4,Home,26,0.14,1,0.29,101009,231036,Yes,781,0
9942624,70,Female,North,110519,734,31995,2859,11376,36920,Retired,Married,Mortgage,1,3,Personal,2,0.43,2,0.02,149730,97795,No,1819,1
6810322,22,Male,East,82660,570,36508,4601,18460,33840,Unemployed,Single,Rent,15,2,Education,3,0.72,4,0.19,136492,-8182,No,541,0
9802877,44,Male,South,66511,663,31319,4735,13130,64058,Retired,Married,Mortgage,42,2,Education,36,0.38,4,0.17,94722,296768,No,1147,0
1013337,29,Male,North,26942,548,36482,3609,20916,50655,Employed,Single,Mortgage,43,4,Home,21,0.85,5,0.16,70834,211787,No,1082,0
2784982,34,Male,North,79602,697,27651,1492,8570,42403,Self-Employed,Divorced,Mortgage,18,1,Home,23,0.67,3,0.25,82712,297389,No,1131,0
6671218,23,Male,North,54170,752,10273,3157,21379,24339,Self-Employed,Divorced,Rent,60,5,Education,25,0.38,6,0.18,80741,313385,No,1236,0
6804587,22,Female,North,81233,713,11058,3535,16419,52567,Unemployed,Widowed,Mortgage,13,3,Education,7,0.67,6,0.18,163794,141370,Yes,1574,1
1529005,74,Female,West,65086,578,17920,4701,32421,70831,Self-Employed,Widowed,Own,17,3,Home,22,0.15,1,0.2,68694,178635,No,607,0
2351932,45,Male,North,81406,573,21501,1799,7856,42455,Unemployed,Single,Rent,86,5,Personal,37,0.3,8,0.15,102082,154110,No,1860,0
1306700,86,Female,East,33901,549,7522,3184,22224,82617,Employed,Married,Own,51,2,Home,0,0.52,7,0.13,51617,225676,No,2037,0
7736895,76,Female,South,4355,504,21554,1945,17437,11130,Retired,Divorced,Own,17,2,Home,38,0.16,1,0.24,111448,246832,No,729,1
332518,50,Female,West,45679,680,25333,4217,11326,68814,Retired,Single,Rent,28,4,Home,31,0.58,3,0.13,29001,143504,Yes,1312,0
4498270,79,Female,South,60432,531,18213,4550,1280,45867,Self-Employed,Divorced,Rent,21,5,Car,38,0.39,9,0.04,65250,232869,No,1143,0
9552787,67,Male,South,44970,668,24792,3814,53845,63111,Self-Employed,Divorced,Mortgage,72,2,Personal,39,0.46,5,0.17,29588,238095,No,947,0
9249765,36,Female,West,92332,557,26834,3611,23089,45029,Employed,Single,Own,0,2,Home,14,0.74,1,0.09,143239,157481,No,883,0
3353829,86,Male,East,68540,653,19055,3606,34507,59507,Unemployed,Single,Rent,94,5,Car,15,0.84,3,0.03,138403,370986,No,1392,0
3278342,83,Male,East,52012,772,16533,992,21094,49917,Employed,Married,Rent,42,5,Home,20,0.78,1,0.16,127577,30503,Yes,1374,0
5718701,64,Female,West,103554,650,20146,2510,16756,47020,Unemployed,Widowed,Own,78,1,Business,37,0.83,3,0.12,117540,276374,No,1796,0
7491276,56,Female,North,84858,806,3534,3380,32401,37746,Self-Employed,Widowed,Mortgage,18,5,Business,26,0.63,7,0.26,122873,-17738,No,1542,0
1758087,85,Male,West,58253,582,16186,3612,-4250,48647,Self-Employed,Divorced,Mortgage,51,5,Education,25,0.55,8,0.18,27337,296059,No,1311,1
2742199,50,Female,East,53602,514,1650,2549,55922,33780,Employed,Single,Mortgage,82,1,Personal,0,0.73,1,0.12,91359,422574,No,1696,0
2702668,30,Male,North,30417,655,16640,3562,9796,40142,Employed,Divorced,Mortgage,2,3,Personal,12,0.25,8,0.18,116125,289028,No,1370,0
2977058,71,Male,South,23846,710,18952,5144,22675,25656,Unemployed,Divorced,Own,68,5,Business,8,0.89,0,0.06,119354,224855,No,91,0
8605894,24,Other,South,89480,580,3040,3870,-18614,40387,Employed,Widowed,Own,72,5,Car,26,0.38,2,0.21,68978,189790,No,1678,0
6056054,31,Male,West,99074,658,8854,795,1283,53082,Self-Employed,Single,Own,35,4,Home,1,0.86,0,0.06,167002,455696,No,986,1
5340757,36,Male,North,58719,565,8596,3033,31010,20026,Employed,Divorced,Rent,47,1,Personal,37,0.85,6,0.18,45401,112193,Yes,555,1
8483367,71,Female,East,50189,521,27116,5579,26595,70962,Retired,Divorced,Own,16,2,Business,15,0.34,1,0.26,62638,339840,No,1298,0
3172240,37,Male,South,8875,608,20385,2128,46707,51173,Self-Employed,Divorced,Own,48,3,Business,3,0.78,7,0.12,100539,256308,No,925,0
6459507,46,Female,East,90914,619,26414,3560,3121,57050,Self-Employed,Single,Mortgage,3,3,Business,26,0.19,4,0.11,101003,331397,Yes,2122,1
9316689,41,Male,West,95297,756,36270,1945,7480,24956,Unemployed,Divorced,Own,25,5,Personal,11,0.15,2,0.08,113386,197680,Yes,1768,0
6315341,80,Male,East,72635,651,24886,2904,33321,31547,Unemployed,Single,Rent,1,5,Home,20,0.13,9,0.08,150044,340185,No,600,1
937032,74,Male,North,23617,740,8855,4279,12615,38445,Retired,Single,Own,11,4,Education,10,0.38,5,0.11,56387,184865,Yes,1020,0
7171404,25,Male,West,7849,736,14515,2390,19423,62359,Unemployed,Married,Mortgage,78,4,Business,2,0.19,2,0.29,155858,270699,No,903,0
9493746,79,Male,East,72625,696,35595,2158,8142,23951,Employed,Single,Own,48,5,Personal,19,0.43,1,0.13,91272,138558,No,1440,0
5903093,46,Female,West,21301,605,10774,2024,26965,58159,Employed,Married,Mortgage,82,1,Home,34,0.69,1,0.23,88232,136995,No,2083,0
4420656,34,Female,West,129080,738,32091,5300,20316,34636,Employed,Single,Rent,82,3,Home,11,0.61,6,0.04,95156,229596,No,1387,0
6049956,83,Male,North,87582,665,-614,4361,25251,21655,Self-Employed,Married,Rent,82,3,Business,21,0.67,1,0.07,185635,217805,Yes,160,0
9552210,23,Male,South,57746,617,9490,4999,-13797,37950,Employed,Single,Rent,27,5,Personal,28,0.65,1,0.21,11809,264035,No,960,0
1751579,75,Female,South,42084,672,43315,6057,21019,90961,Retired,Divorced,Mortgage,35,5,Business,16,0.47,3,0.21,104630,85621,Yes,714,0
3004818,86,Female,West,66544,780,19468,2746,24379,53048,Self-Employed,Divorced,Mortgage,71,3,Car,32,0.89,9,0.19,113974,109196,No,-29,0
3032229,45,Male,East,68615,655,41830,2260,21739,68138,Employed,Divorced,Rent,92,4,Education,12,0.63,7,0.24,105212,243504,No,1559,1
8304448,79,Female,South,39823,592,22305,6669,28682,59370,Employed,Single,Rent,53,1,Home,12,0.44,5,0.3,62966,152538,Yes,1175,0
909902,58,Female,East,34293,648,21989,5529,-1387,60620,Unemployed,Widowed,Mortgage,13,4,Business,35,0.34,9,0.19,85959,14868,Yes,1040,0
139228,86,Female,North,62845,705,34932,3559,-7010,141916,Retired,Divorced,Rent,55,1,Personal,32,0.61,6,0.07,143338,199895,No,1451,0
5305879,58,Male,East,51577,750,14587,2887,5442,55328,Retired,Divorced,Own,46,5,Car,33,0.75,9,0.03,48400,230044,No,-4,0
5342576,66,Female,South,3502,697,8673,3840,10060,67332,Self-Employed,Widowed,Rent,50,1,Personal,30,0.17,6,0.23,174759,104699,No,1323,0
9414732,66,Female,West,77957,629,15563,4845,-16068,26672,Self-Employed,Single,Rent,68,3,Personal,32,0.25,8,0.29,-23352,93919,No,1706,0
7100676,88,Male,West,70962,837,23804,5269,13661,48565,Retired,Married,Rent,71,3,Business,9,0.63,8,0.28,146166,189814,Yes,1533,0
4263645,20,Female,East,54394,407,6399,2247,35416,39834,Employed,Divorced,Rent,17,4,Personal,2,0.89,5,0.13,104672,152403,No,712,0
3144829,27,Female,East,101292,760,6419,1997,21696,66376,Employed,Divorced,Own,89,1,Personal,28,0.78,4,0.17,70879,283805,No,1379,0
7039845,52,Female,West,66603,701,28785,4750,28186,64675,Self-Employed,Married,Rent,73,1,Business,14,0.82,0,0.29,213393,190594,No,1755,0
3450296,19,Female,East,-1271,538,19824,3688,12642,31143,Unemployed,Divorced,Mortgage,0,4,Education,32,0.13,5,0.2,162529,171337,No,649,1
9641590,41,Female,West,101407,786,1694,2216,25077,93307,Self-Employed,Married,Mortgage,26,2,Home,3,0.45,5,0.12,80672,318012,No,1633,0
6844232,55,Male,West,30920,588,9888,2752,11169,77192,Employed,Divorced,Mortgage,23,3,Personal,38,0.69,5,0.29,10089,136703,No,639,0
3735653,58,Female,East,32090,578,23512,3384,11655,44587,Retired,Married,Rent,54,5,Business,13,0.67,9,0.25,120601,142022,No,1133,0
693749,43,Male,South,64955,726,15408,2559,4379,63971,Unemployed,Single,Rent,10,5,Education,7,0.76,5,0.03,68976,155992,Yes,524,0
9069047,60,Female,South,71722,509,12764,3955,6735,54902,Retired,Widowed,Rent,70,2,Home,28,0.84,0,0.02,179013,242111,Yes,1102,1
3931007,72,Male,West,85883,549,23291,1816,43022,27650,Retired,Divorced,Rent,75,4,Business,1,0.77,5,0.27,131385,315144,No,610,0
2516299,56,Female,West,76464,608,25819,3636,28898,66732,Self-Employed,Widowed,Own,0,3,Business,6,0.2,5,0.25,133980,116289,No,121,1
7296176,46,Other,North,83684,784,23812,3523,14623,75757,Employed,Divorced,Mortgage,35,5,Business,37,0.84,4,0.19,101172,274823,No,540,0
7108500,37,Female,South,-1800,626,18589,1345,2362,45044,Retired,Divorced,Own,46,5,Education,28,0.11,2,0.24,64470,150589,No,1153,0
7919848,58,Female,South,53148,632,14803,3667,22284,40723,Self-Employed,Widowed,Own,70,5,Business,15,0.5,8,0.15,83262,149485,Yes,485,0
2128877,71,Female,North,63982,606,36271,1153,11963,48260,Unemployed,Married,Mortgage,98,5,Car,6,0.22,3,0.26,105419,330599,No,1202,0
7088508,37,Female,East,72430,813,12526,5760,3621,28792,Employed,Widowed,Rent,20,5,Personal,33,0.82,8,0.16,64340,233714,No,664,0
5400122,36,Female,North,35723,716,11029,2222,41604,38309,Retired,Widowed,Mortgage,90,5,Personal,38,0.13,0,0.24,38508,179956,No,782,0
8984071,83,Female,North,73764,575,16310,607,42008,51575,Self-Employed,Married,Rent,33,3,Car,13,0.45,2,0.29,117634,303155,No,1027,0
811165,47,Female,South,94183,768,14351,3241,-6310,32468,Unemployed,Divorced,Mortgage,54,3,Personal,8,0.27,4,0.23,91273,294282,No,1047,0
3318719,70,Female,South,101969,612,26041,5043,47733,60159,Retired,Single,Mortgage,79,5,Education,30,0.47,8,0.19,26640,251327,No,947,0
9842680,51,Female,West,28885,736,24098,1077,14970,58592,Unemployed,Married,Own,16,3,Personal,38,0.57,4,0.09,63440,299157,No,1537,0
4598170,39,Male,East,72087,772,27676,2973,3107,65349,Retired,Single,Rent,52,4,Business,3,0.43,2,0.3,91803,139813,No,255,1
5531187,84,Male,South,64280,721,28329,1170,25331,14436,Self-Employed,Divorced,Mortgage,78,5,Home,3,0.66,1,0.04,4478,78448,No,1083,0
2527689,23,Male,East,56276,579,5009,4508,20878,83905,Retired,Married,Own,65,2,Education,27,0.58,0,0.26,117996,264244,No,1390,0
3990633,44,Female,North,108789,780,20531,3470,-6857,57262,Unemployed,Married,Mortgage,14,3,Home,32,0.41,6,0.18,80238,328983,No,297,0
4037333,27,Male,South,63286,558,1212,4188,18746,57026,Retired,Single,Mortgage,1,3,Personal,38,0.56,6,0.22,168418,170321,No,599,0
1396414,65,Male,South,14141,595,28750,5481,13396,32029,Self-Employed,Single,Rent,46,3,Education,18,0.8,1,0.07,141827,125349,Yes,226,0
87817,87,Male,North,79732,880,18012,2336,44497,57464,Self-Employed,Divorced,Rent,37,3,Car,9,0.56,1,0.28,162891,341163,No,850,1
4303538,76,Female,North,86777,610,31795,3441,5077,46571,Self-Employed,Divorced,Mortgage,15,1,Business,14,0.86,9,0.2,71672,168894,No,1974,0
6109637,76,Male,North,32209,700,22373,5510,19148,73860,Unemployed,Widowed,Own,41,1,Education,35,0.32,4,0.07,87047,225241,No,1180,0
1108021,19,Female,North,35945,525,10573,3725,45416,54354,Employed,Single,Rent,7,3,Home,31,0.27,4,0.2,8954,149001,No,315,1
7847090,46,Male,North,51096,588,22392,5242,47008,37161,Self-Employed,Single,Own,13,4,Business,29,0.29,2,0.13,198336,198543,Yes,78,0
